"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Iowa","Montgomery",2011,362,198,164,0,0,0,0,93,66,48,0,0,93,269,0
"Iowa","Muscatine",2011,365,117,246,2,0,0,0,142,76,57,0,0,0,365,0
"Iowa","Palo Alto",2011,365,195,170,0,0,0,0,100,67,49,0,0,72,292,1
"Iowa","Polk",2011,365,181,184,0,0,0,0,98,67,51,0,2,63,300,0
"Iowa","Pottawattamie",2011,119,56,63,0,0,0,0,94,64,52,0,0,0,115,4
"Iowa","Scott",2011,365,66,298,1,0,0,0,105,79,59,0,0,40,279,46
"Iowa","Story",2011,214,198,16,0,0,0,0,87,49,36,0,0,214,0,0
"Iowa","Tama",2011,68,37,31,0,0,0,0,91,72,48,0,0,0,68,0
"Iowa","Van Buren",2011,315,169,146,0,0,0,0,89,65,48,0,0,107,208,0
"Iowa","Warren",2011,214,196,18,0,0,0,0,93,50,39,0,0,214,0,0
"Iowa","Woodbury",2011,125,80,45,0,0,0,0,80,65,43,0,0,0,120,5
"Kansas","Brown",2011,54,33,21,0,0,0,0,99,63,43,0,0,0,54,0
"Kansas","Chase",2011,117,86,31,0,0,0,0,95,61,35,0,0,0,117,0
"Kansas","Ford",2011,350,344,6,0,0,0,0,63,34,14,0,0,0,0,350
"Kansas","Johnson",2011,364,249,105,9,1,0,0,161,67,42,0,0,300,64,0
"Kansas","Leavenworth",2011,360,294,58,8,0,0,0,147,71,36,0,0,360,0,0
"Kansas","Linn",2011,365,253,103,9,0,0,0,147,71,42,0,11,294,60,0
"Kansas","Neosho",2011,56,54,2,0,0,0,0,55,44,19,0,0,0,0,56
"Kansas","Riley",2011,302,233,64,5,0,0,0,129,74,41,0,0,302,0,0
"Kansas","Sedgwick",2011,365,186,158,21,0,0,0,150,90,50,0,74,223,57,11
"Kansas","Shawnee",2011,365,254,102,9,0,0,0,147,71,43,0,0,299,57,9
"Kansas","Sherman",2011,50,48,1,1,0,0,0,106,45,19,0,0,0,0,50
"Kansas","Sumner",2011,365,238,110,17,0,0,0,143,84,45,0,0,314,51,0
"Kansas","Trego",2011,365,252,102,11,0,0,0,133,77,43,0,0,347,18,0
"Kansas","Wyandotte",2011,365,124,239,2,0,0,0,107,74,55,1,13,33,314,4
"Kentucky","Bell",2011,263,190,73,0,0,0,0,97,65,44,0,0,219,44,0
"Kentucky","Boone",2011,239,200,36,3,0,0,0,115,67,41,0,0,239,0,0
"Kentucky","Boyd",2011,362,203,156,3,0,0,0,129,70,46,0,15,104,241,2
"Kentucky","Bullitt",2011,266,148,114,3,1,0,0,187,74,48,0,0,187,79,0
"Kentucky","Campbell",2011,365,126,225,14,0,0,0,147,80,55,0,0,90,275,0
"Kentucky","Carter",2011,277,204,72,0,1,0,0,157,63,43,0,0,184,93,0
"Kentucky","Christian",2011,279,150,127,2,0,0,0,108,74,49,0,0,194,85,0
"Kentucky","Daviess",2011,365,164,187,14,0,0,0,147,80,52,0,12,123,230,0
"Kentucky","Edmonson",2011,363,252,107,4,0,0,0,108,67,44,3,0,298,62,0
"Kentucky","Fayette",2011,365,137,221,7,0,0,0,133,74,54,0,1,61,303,0
"Kentucky","Franklin",2011,100,45,55,0,0,0,0,98,66,53,0,0,0,100,0
"Kentucky","Greenup",2011,245,205,36,3,1,0,0,151,61,41,0,0,245,0,0
"Kentucky","Hancock",2011,236,172,56,8,0,0,0,129,84,44,0,0,236,0,0
"Kentucky","Hardin",2011,339,197,141,1,0,0,0,112,74,47,0,0,152,187,0
"Kentucky","Henderson",2011,363,200,154,9,0,0,0,140,70,48,0,0,140,223,0
"Kentucky","Jefferson",2011,365,130,210,22,3,0,0,177,87,55,0,0,137,225,3
"Kentucky","Jessamine",2011,245,185,56,4,0,0,0,140,71,44,0,0,245,0,0
"Kentucky","Livingston",2011,231,167,60,4,0,0,0,122,67,43,0,0,231,0,0
"Kentucky","Madison",2011,117,67,50,0,0,0,0,77,63,47,0,0,0,117,0
"Kentucky","Marshall",2011,59,59,0,0,0,0,0,31,25,15,0,0,0,0,59
"Kentucky","McCracken",2011,365,181,180,3,1,0,0,159,71,51,0,14,96,255,0
"Kentucky","Morgan",2011,338,310,26,2,0,0,0,108,50,38,0,0,338,0,0
"Kentucky","Oldham",2011,245,152,71,16,6,0,0,179,100,46,0,0,245,0,0
"Kentucky","Perry",2011,361,234,127,0,0,0,0,87,61,44,0,0,122,239,0
"Kentucky","Pike",2011,363,181,182,0,0,0,0,98,66,51,0,0,62,301,0
"Kentucky","Pulaski",2011,304,157,143,4,0,0,0,144,77,50,0,0,176,128,0
"Kentucky","Simpson",2011,241,164,72,5,0,0,0,143,77,45,0,0,241,0,0
"Kentucky","Trigg",2011,351,274,76,1,0,0,0,112,67,41,0,0,351,0,0
"Kentucky","Warren",2011,361,174,187,0,0,0,0,100,67,52,0,0,90,271,0
"Kentucky","Washington",2011,339,272,64,3,0,0,0,112,64,40,0,0,339,0,0
"Louisiana","Ascension",2011,362,302,49,9,2,0,0,156,67,35,0,19,343,0,0
"Louisiana","Bossier",2011,365,170,167,24,4,0,0,159,87,52,0,0,183,181,1
"Louisiana","Caddo",2011,365,209,138,18,0,0,0,147,87,47,0,0,279,86,0
"Louisiana","Calcasieu",2011,365,169,187,9,0,0,0,133,75,52,0,1,140,224,0
"Louisiana","East Baton Rouge",2011,365,84,259,18,4,0,0,164,84,56,0,4,85,276,0
"Louisiana","Iberville",2011,365,233,111,18,3,0,0,159,87,43,0,6,277,82,0
"Louisiana","Jefferson",2011,365,159,198,8,0,0,0,143,75,52,0,2,97,266,0
"Louisiana","Lafayette",2011,365,126,234,5,0,0,0,133,72,54,0,0,82,282,1
"Louisiana","Lafourche",2011,365,238,121,6,0,0,0,133,67,44,0,0,180,185,0
"Louisiana","Livingston",2011,363,206,145,12,0,0,0,150,71,47,0,0,164,199,0
"Louisiana","Orleans",2011,365,225,135,4,1,0,0,162,65,46,0,0,131,233,1
"Louisiana","Ouachita",2011,365,134,231,0,0,0,0,100,68,54,0,0,85,280,0
"Louisiana","Pointe Coupee",2011,365,313,41,10,1,0,0,151,64,38,0,0,365,0,0
"Louisiana","Rapides",2011,283,48,234,1,0,0,0,102,73,60,0,0,0,283,0
"Louisiana","St. Bernard",2011,362,96,259,7,0,0,0,143,77,58,0,0,99,262,1
"Louisiana","St. Charles",2011,358,314,40,4,0,0,0,115,61,34,0,0,358,0,0
"Louisiana","St. James",2011,363,310,45,8,0,0,0,136,64,36,0,0,363,0,0
"Louisiana","St. John the Baptist",2011,363,291,61,10,1,0,0,151,84,37,0,0,363,0,0
"Louisiana","St. Tammany",2011,365,216,134,15,0,0,0,143,74,46,0,0,175,190,0
"Louisiana","Tangipahoa",2011,121,71,50,0,0,0,0,88,61,47,0,0,0,121,0
"Louisiana","Terrebonne",2011,123,76,47,0,0,0,0,71,59,44,0,0,0,123,0
"Louisiana","West Baton Rouge",2011,365,68,286,10,1,0,0,192,78,59,0,0,35,330,0
"Maine","Androscoggin",2011,365,234,131,0,0,0,0,93,64,41,0,0,76,289,0
"Maine","Aroostook",2011,365,325,40,0,0,0,0,70,51,36,0,0,174,181,10
"Maine","Cumberland",2011,365,257,105,2,1,0,0,161,63,40,0,6,170,188,1
"Maine","Hancock",2011,365,329,32,3,1,0,0,166,50,36,0,0,332,33,0
"Maine","Kennebec",2011,211,195,16,0,0,0,0,97,49,31,0,0,182,0,29
"Maine","Knox",2011,181,166,12,3,0,0,0,115,49,34,0,0,181,0,0
"Maine","Oxford",2011,199,196,3,0,0,0,0,71,44,31,0,0,199,0,0
"Maine","Penobscot",2011,365,271,94,0,0,0,0,82,58,39,0,0,155,210,0
"Maine","Piscataquis",2011,105,90,15,0,0,0,0,64,52,36,0,0,0,105,0
"Maine","Sagadahoc",2011,179,165,14,0,0,0,0,87,48,32,0,0,179,0,0
"Maine","Washington",2011,316,307,8,1,0,0,0,105,46,31,0,0,277,39,0
"Maine","York",2011,271,237,29,4,1,0,0,151,54,36,0,0,271,0,0
"Maryland","Anne Arundel",2011,264,151,96,13,4,0,0,172,87,47,0,0,174,84,6
"Maryland","Baltimore",2011,363,227,110,20,6,0,0,190,84,43,2,74,203,84,0
"Maryland","Baltimore (City)",2011,365,111,240,13,1,0,0,154,79,56,0,9,54,302,0
"Maryland","Calvert",2011,209,148,47,11,3,0,0,169,84,44,0,0,209,0,0
"Maryland","Carroll",2011,211,148,54,9,0,0,0,150,80,44,0,0,211,0,0
"Maryland","Cecil",2011,357,167,178,6,6,0,0,177,79,52,0,0,108,249,0
"Maryland","Charles",2011,207,142,54,8,3,0,0,182,90,45,0,0,207,0,0
"Maryland","Dorchester",2011,318,246,52,19,1,0,0,156,84,40,0,0,318,0,0
"Maryland","Frederick",2011,214,146,59,9,0,0,0,150,84,44,0,0,214,0,0
"Maryland","Garrett",2011,363,164,195,4,0,0,0,119,72,52,7,0,151,205,0
"Maryland","Harford",2011,304,125,150,17,9,3,0,209,100,54,0,0,158,146,0
"Maryland","Kent",2011,348,163,169,13,3,0,0,187,78,52,0,0,95,253,0
"Maryland","Montgomery",2011,335,139,182,13,1,0,0,156,79,54,0,0,91,244,0
"Maryland","Prince George's",2011,363,131,203,22,7,0,0,174,87,54,0,0,125,238,0
"Maryland","Washington",2011,348,135,207,6,0,0,0,147,75,54,0,0,80,268,0
"Massachusetts","Barnstable",2011,275,246,26,3,0,0,0,112,51,36,0,0,216,59,0
"Massachusetts","Berkshire",2011,363,165,194,3,1,0,0,156,75,52,0,0,63,300,0
"Massachusetts","Bristol",2011,364,165,194,5,0,0,0,150,71,52,0,0,85,279,0
"Massachusetts","Dukes",2011,286,236,41,7,1,1,0,208,59,41,0,0,236,50,0
"Massachusetts","Essex",2011,365,179,182,3,1,0,0,151,71,51,0,2,117,246,0
"Massachusetts","Hampden",2011,365,176,176,11,2,0,0,162,80,52,0,14,119,232,0
"Massachusetts","Hampshire",2011,365,271,91,3,0,0,0,147,60,41,0,1,225,139,0
"Massachusetts","Middlesex",2011,363,324,37,1,1,0,0,151,51,34,1,0,331,31,0
"Massachusetts","Norfolk",2011,360,253,102,5,0,0,0,119,61,43,0,0,131,229,0
"Massachusetts","Plymouth",2011,121,73,48,0,0,0,0,74,62,40,0,0,0,121,0
"Massachusetts","Suffolk",2011,365,100,262,3,0,0,0,123,72,55,0,8,36,321,0
"Massachusetts","Worcester",2011,365,191,170,3,1,0,0,159,67,48,0,19,91,255,0
"Michigan","Allegan",2011,242,163,70,6,3,0,0,179,77,40,0,0,164,78,0
"Michigan","Bay",2011,118,79,39,0,0,0,0,79,65,32,0,0,0,118,0
"Michigan","Benzie",2011,179,154,20,5,0,0,0,147,61,39,0,0,179,0,0
"Michigan","Berrien",2011,243,158,73,9,3,0,0,177,80,43,0,0,165,78,0
"Michigan","Cass",2011,177,130,35,11,1,0,0,154,93,44,0,0,177,0,0
"Michigan","Chippewa",2011,231,206,25,0,0,0,0,97,52,33,0,0,156,75,0
"Michigan","Clinton",2011,183,152,28,3,0,0,0,122,67,39,0,0,183,0,0
"Michigan","Genesee",2011,242,165,69,8,0,0,0,150,71,43,0,0,165,77,0
"Michigan","Huron",2011,183,161,19,3,0,0,0,126,51,40,0,0,183,0,0
"Michigan","Ingham",2011,363,289,71,3,0,0,0,119,63,36,0,16,286,61,0
"Michigan","Kalamazoo",2011,231,152,71,8,0,0,0,133,72,43,0,0,143,88,0
"Michigan","Kent",2011,365,204,155,6,0,0,0,140,68,47,0,0,111,254,0
"Michigan","Keweenaw",2011,121,112,9,0,0,0,0,88,46,17,0,0,0,121,0
"Michigan","Lenawee",2011,241,145,85,10,1,0,0,154,79,46,0,0,158,83,0
"Michigan","Macomb",2011,242,154,74,13,1,0,0,159,80,43,0,0,165,77,0
"Michigan","Manistee",2011,236,185,46,4,1,0,0,164,61,38,0,0,160,76,0
"Michigan","Mason",2011,183,159,20,3,1,0,0,172,61,38,0,0,183,0,0
"Michigan","Missaukee",2011,360,317,41,2,0,0,0,122,55,36,0,3,317,40,0
"Michigan","Monroe",2011,127,67,60,0,0,0,0,82,71,49,0,0,0,127,0
"Michigan","Muskegon",2011,241,171,62,5,3,0,0,197,67,42,0,0,158,83,0
"Michigan","Oakland",2011,238,153,69,15,1,0,0,154,80,44,0,0,156,82,0
"Michigan","Ottawa",2011,242,161,74,4,3,0,0,156,71,43,0,0,157,85,0
"Michigan","Schoolcraft",2011,240,209,29,2,0,0,0,126,54,35,0,0,173,67,0
"Michigan","St. Clair",2011,242,168,65,8,1,0,0,159,74,40,0,0,152,90,0
"Michigan","Tuscola",2011,349,321,23,5,0,0,0,136,49,36,0,0,349,0,0
"Michigan","Washtenaw",2011,357,261,89,6,1,0,0,154,71,39,0,0,290,67,0
"Michigan","Wayne",2011,365,113,234,16,2,0,0,154,84,56,0,5,55,302,3
"Michigan","Wexford",2011,321,298,22,1,0,0,0,147,48,35,0,0,321,0,0
"Minnesota","Anoka",2011,365,200,162,3,0,0,0,133,68,48,0,2,132,229,2
