"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"North Carolina","Davidson",2012,360,122,238,0,0,0,0,82,63,53,0,0,0,360,0
"North Carolina","Davie",2012,214,151,58,4,1,0,0,174,71,44,0,0,214,0,0
"North Carolina","Duplin",2012,314,116,198,0,0,0,0,95,64,53,0,0,0,314,0
"North Carolina","Durham",2012,365,214,144,6,1,0,0,151,64,47,0,0,105,260,0
"North Carolina","Edgecombe",2012,359,211,144,3,1,0,0,161,61,46,0,0,77,282,0
"North Carolina","Forsyth",2012,366,163,191,10,2,0,0,154,77,52,0,4,125,237,0
"North Carolina","Franklin",2012,212,171,36,4,1,0,0,159,67,42,0,0,212,0,0
"North Carolina","Gaston",2012,345,150,195,0,0,0,0,84,61,52,0,0,0,345,0
"North Carolina","Graham",2012,209,131,75,3,0,0,0,126,77,48,0,0,209,0,0
"North Carolina","Granville",2012,214,166,43,4,1,0,0,154,71,42,0,0,214,0,0
"North Carolina","Guilford",2012,364,173,183,7,1,0,0,154,69,51,0,0,109,255,0
"North Carolina","Haywood",2012,266,137,125,4,0,0,0,136,77,50,0,0,194,72,0
"North Carolina","Hyde",2012,108,94,14,0,0,0,0,69,52,29,0,0,0,108,0
"North Carolina","Jackson",2012,253,149,100,4,0,0,0,143,74,48,0,0,178,75,0
"North Carolina","Johnston",2012,263,203,54,5,1,0,0,177,59,42,0,0,187,76,0
"North Carolina","Lenoir",2012,276,218,57,1,0,0,0,143,58,41,0,0,196,80,0
"North Carolina","Lincoln",2012,213,142,64,6,1,0,0,154,74,46,0,0,213,0,0
"North Carolina","Macon",2012,354,334,20,0,0,0,0,90,46,35,0,0,354,0,0
"North Carolina","Martin",2012,358,237,120,1,0,0,0,140,58,43,0,0,94,264,0
"North Carolina","McDowell",2012,355,190,165,0,0,0,0,76,58,49,0,0,0,355,0
"North Carolina","Mecklenburg",2012,366,128,218,16,4,0,0,166,84,54,0,0,130,236,0
"North Carolina","Mitchell",2012,118,74,44,0,0,0,0,71,57,44,0,0,0,118,0
"North Carolina","Montgomery",2012,361,294,65,1,1,0,0,151,57,40,0,0,288,73,0
"North Carolina","New Hanover",2012,352,248,102,2,0,0,0,122,58,42,0,0,122,230,0
"North Carolina","Person",2012,212,171,35,6,0,0,0,140,67,41,0,0,212,0,0
"North Carolina","Pitt",2012,254,194,56,3,1,0,0,177,61,42,0,0,173,81,0
"North Carolina","Robeson",2012,122,75,47,0,0,0,0,80,59,45,0,0,0,122,0
"North Carolina","Rockingham",2012,214,152,55,7,0,0,0,129,71,44,0,0,214,0,0
"North Carolina","Rowan",2012,366,149,205,10,1,1,0,206,77,52,0,0,150,216,0
"North Carolina","Swain",2012,360,210,150,0,0,0,0,84,60,47,0,0,113,247,0
"North Carolina","Union",2012,214,165,44,4,0,1,0,206,71,40,0,0,214,0,0
"North Carolina","Wake",2012,366,170,189,6,1,0,0,161,68,52,0,0,123,243,0
"North Carolina","Watauga",2012,120,82,38,0,0,0,0,70,55,42,0,0,0,120,0
"North Carolina","Wayne",2012,341,186,155,0,0,0,0,83,62,49,0,0,0,341,0
"North Carolina","Yancey",2012,194,141,50,2,1,0,0,156,64,47,0,0,194,0,0
"North Dakota","Billings",2012,354,333,21,0,0,0,0,67,48,35,0,0,333,21,0
"North Dakota","Burke",2012,366,288,78,0,0,0,0,90,55,40,0,1,152,211,2
"North Dakota","Burleigh",2012,366,283,83,0,0,0,0,72,56,40,0,8,201,151,6
"North Dakota","Cass",2012,366,241,125,0,0,0,0,92,62,43,0,1,157,192,16
"North Dakota","Dunn",2012,365,300,65,0,0,0,0,75,54,39,0,0,233,119,13
"North Dakota","McKenzie",2012,364,252,112,0,0,0,0,87,58,42,0,0,162,202,0
"North Dakota","Mercer",2012,366,301,65,0,0,0,0,87,55,40,0,2,250,114,0
"North Dakota","Oliver",2012,366,308,58,0,0,0,0,76,55,38,0,0,248,117,1
"Ohio","Adams",2012,366,241,125,0,0,0,0,76,58,42,0,0,0,366,0
"Ohio","Allen",2012,366,239,104,22,1,0,0,169,90,43,0,0,182,184,0
"Ohio","Ashtabula",2012,213,150,54,7,2,0,0,179,87,44,0,0,213,0,0
"Ohio","Athens",2012,55,34,21,0,0,0,0,72,61,45,0,0,0,55,0
"Ohio","Butler",2012,361,183,146,28,4,0,0,179,100,50,0,0,274,83,4
"Ohio","Clark",2012,363,110,231,21,1,0,0,172,87,56,0,0,124,239,0
"Ohio","Clermont",2012,366,127,216,17,5,1,0,202,90,54,0,0,122,244,0
"Ohio","Clinton",2012,214,123,77,10,4,0,0,187,97,49,0,0,214,0,0
"Ohio","Columbiana",2012,61,61,0,0,0,0,0,37,27,19,0,0,0,0,61
"Ohio","Cuyahoga",2012,366,70,252,35,9,0,0,192,105,65,5,2,82,271,6
"Ohio","Delaware",2012,213,128,70,14,1,0,0,185,93,46,0,0,213,0,0
"Ohio","Fayette",2012,350,265,75,9,1,0,0,200,77,38,0,0,350,0,0
"Ohio","Franklin",2012,366,117,225,21,2,1,0,201,90,55,0,0,117,247,2
"Ohio","Geauga",2012,214,130,66,16,2,0,0,195,97,47,0,0,214,0,0
"Ohio","Greene",2012,363,139,212,11,1,0,0,164,80,54,0,0,123,240,0
"Ohio","Hamilton",2012,366,46,293,22,5,0,0,182,93,61,0,0,86,280,0
"Ohio","Jefferson",2012,366,104,246,16,0,0,0,140,80,58,0,0,94,272,0
"Ohio","Knox",2012,214,135,71,7,1,0,0,182,87,45,0,0,214,0,0
"Ohio","Lake",2012,366,158,174,27,6,1,0,203,97,53,1,0,146,219,0
"Ohio","Lawrence",2012,364,136,218,9,1,0,0,161,74,53,0,0,93,271,0
"Ohio","Licking",2012,212,125,70,15,2,0,0,200,93,47,0,0,212,0,0
"Ohio","Lorain",2012,364,220,130,12,2,0,0,159,74,46,0,0,149,215,0
"Ohio","Lucas",2012,366,145,197,21,3,0,0,172,84,54,0,0,104,249,13
"Ohio","Madison",2012,214,126,78,9,1,0,0,174,90,47,0,0,214,0,0
"Ohio","Mahoning",2012,366,144,212,8,2,0,0,169,76,53,0,0,78,288,0
"Ohio","Medina",2012,295,160,124,10,1,0,0,161,80,48,0,0,188,107,0
"Ohio","Miami",2012,213,131,68,13,1,0,0,177,90,47,0,0,213,0,0
"Ohio","Montgomery",2012,366,125,224,16,1,0,0,169,84,55,10,0,113,243,0
"Ohio","Noble",2012,323,238,80,5,0,0,0,115,71,41,0,0,277,46,0
"Ohio","Portage",2012,259,158,94,6,1,0,0,164,77,44,0,0,175,84,0
"Ohio","Preble",2012,366,144,209,12,1,0,0,159,78,54,0,0,127,239,0
"Ohio","Scioto",2012,366,300,66,0,0,0,0,73,56,20,0,0,0,114,252
"Ohio","Stark",2012,366,108,237,20,1,0,0,192,85,57,0,0,116,250,0
"Ohio","Summit",2012,366,154,210,1,1,0,0,151,78,55,81,0,53,232,0
"Ohio","Trumbull",2012,366,142,207,15,2,0,0,187,80,53,0,0,95,270,1
"Ohio","Warren",2012,361,70,280,9,2,0,0,166,77,58,0,0,78,283,0
"Ohio","Washington",2012,214,134,73,7,0,0,0,150,90,47,0,0,214,0,0
"Ohio","Wood",2012,214,145,56,12,1,0,0,174,93,44,0,0,214,0,0
"Oklahoma","Adair",2012,366,156,195,14,1,0,0,156,84,53,1,1,183,174,7
"Oklahoma","Caddo",2012,339,259,66,14,0,0,0,133,80,40,0,0,339,0,0
"Oklahoma","Canadian",2012,359,263,81,15,0,0,0,122,84,40,0,0,359,0,0
"Oklahoma","Carter",2012,348,131,199,18,0,0,0,147,87,55,0,0,139,209,0
"Oklahoma","Cherokee",2012,283,188,79,16,0,0,0,140,87,44,0,0,283,0,0
"Oklahoma","Cleveland",2012,362,116,227,18,1,0,0,156,90,56,0,0,136,226,0
"Oklahoma","Comanche",2012,364,149,208,6,1,0,0,151,80,54,0,0,139,225,0
"Oklahoma","Cotton",2012,252,167,74,10,1,0,0,151,87,44,0,0,252,0,0
"Oklahoma","Creek",2012,347,249,76,20,2,0,0,159,90,42,0,0,347,0,0
"Oklahoma","Dewey",2012,366,211,142,13,0,0,0,136,80,47,0,0,247,119,0
"Oklahoma","Ellis",2012,115,100,15,0,0,0,0,64,52,33,0,0,0,115,0
"Oklahoma","Kay",2012,312,111,182,18,1,0,0,159,91,55,0,0,152,160,0
"Oklahoma","Mayes",2012,275,181,68,23,3,0,0,166,100,44,0,0,275,0,0
"Oklahoma","McClain",2012,361,266,82,12,1,0,0,164,84,39,0,0,361,0,0
"Oklahoma","McCurtain",2012,328,272,53,3,0,0,0,112,61,40,0,0,328,0,0
"Oklahoma","Muskogee",2012,322,300,22,0,0,0,0,90,46,26,0,0,0,0,322
"Oklahoma","Oklahoma",2012,366,147,183,33,3,0,0,159,100,54,0,19,193,152,2
"Oklahoma","Osage",2012,177,147,27,3,0,0,0,126,71,39,0,0,167,0,10
"Oklahoma","Ottawa",2012,363,143,203,15,2,0,0,161,77,53,0,0,103,258,2
"Oklahoma","Pittsburg",2012,366,126,229,11,0,0,0,147,79,56,0,0,138,228,0
"Oklahoma","Sequoyah",2012,363,237,110,14,2,0,0,156,77,44,0,43,220,77,23
"Oklahoma","Tulsa",2012,366,91,230,39,5,1,0,201,108,58,0,0,133,227,6
"Oregon","Baker",2012,366,275,89,2,0,0,0,137,58,33,0,0,0,366,0
"Oregon","Benton",2012,355,306,49,0,0,0,0,69,54,21,0,0,0,355,0
"Oregon","Clackamas",2012,225,194,30,1,0,0,0,108,58,32,0,0,122,103,0
"Oregon","Columbia",2012,362,331,31,0,0,0,0,76,49,31,0,0,100,262,0
"Oregon","Coos",2012,278,272,5,1,0,0,0,143,42,23,0,0,0,278,0
"Oregon","Crook",2012,360,239,119,2,0,0,0,105,66,33,0,0,0,360,0
"Oregon","Deschutes",2012,366,281,67,1,10,3,4,988,64,39,0,0,123,243,0
"Oregon","Douglas",2012,362,306,56,0,0,0,0,73,53,26,0,0,0,362,0
"Oregon","Grant",2012,363,226,137,0,0,0,0,100,67,39,0,0,0,363,0
"Oregon","Harney",2012,365,224,140,1,0,0,0,135,67,39,0,0,0,365,0
"Oregon","Jackson",2012,366,196,167,3,0,0,0,110,72,49,0,0,140,226,0
"Oregon","Jefferson",2012,145,116,29,0,0,0,0,78,58,32,0,0,0,145,0
"Oregon","Josephine",2012,366,277,89,0,0,0,0,80,59,31,0,0,0,366,0
"Oregon","Klamath",2012,360,216,135,8,1,0,0,152,81,39,0,0,0,360,0
"Oregon","Lake",2012,350,241,96,12,1,0,0,152,75,32,0,0,0,350,0
"Oregon","Lane",2012,366,211,147,8,0,0,0,149,68,44,0,0,82,284,0
"Oregon","Linn",2012,366,285,81,0,0,0,0,92,58,31,0,0,0,366,0
"Oregon","Marion",2012,364,285,79,0,0,0,0,93,59,33,0,0,113,251,0
"Oregon","Multnomah",2012,366,263,102,1,0,0,0,106,61,38,0,2,170,194,0
"Oregon","Umatilla",2012,365,244,119,2,0,0,0,108,64,42,0,0,132,233,0
"Oregon","Union",2012,365,260,103,2,0,0,0,147,62,34,0,0,0,365,0
"Oregon","Wallowa",2012,358,298,58,2,0,0,0,150,56,26,0,0,0,358,0
"Oregon","Wasco",2012,365,294,71,0,0,0,0,76,55,26,0,0,0,365,0
"Oregon","Washington",2012,366,269,96,1,0,0,0,109,62,37,0,0,118,248,0
"Pennsylvania","Adams",2012,365,160,194,11,0,0,0,146,80,53,1,1,148,215,0
"Pennsylvania","Allegheny",2012,366,76,246,40,4,0,0,172,108,61,0,1,98,267,0
"Pennsylvania","Armstrong",2012,366,176,175,14,1,0,0,159,71,51,0,0,141,225,0
"Pennsylvania","Beaver",2012,366,103,246,15,2,0,0,161,80,58,0,0,127,239,0
"Pennsylvania","Berks",2012,366,115,238,13,0,0,0,147,84,57,0,0,112,254,0
"Pennsylvania","Blair",2012,365,139,212,12,2,0,0,161,77,54,0,0,109,254,2
"Pennsylvania","Bucks",2012,363,136,203,23,1,0,0,161,87,55,0,0,108,255,0
"Pennsylvania","Cambria",2012,366,145,214,6,1,0,0,159,77,54,0,4,91,264,7
"Pennsylvania","Centre",2012,366,140,217,8,1,0,0,154,77,54,0,0,119,247,0
"Pennsylvania","Chester",2012,355,170,166,16,3,0,0,151,84,51,0,0,178,177,0
"Pennsylvania","Clearfield",2012,342,290,46,5,1,0,0,164,61,35,0,0,342,0,0
"Pennsylvania","Cumberland",2012,365,138,224,3,0,0,0,114,77,54,0,0,0,365,0
"Pennsylvania","Dauphin",2012,365,144,212,9,0,0,0,129,81,54,0,0,109,252,4
"Pennsylvania","Delaware",2012,365,139,204,21,1,0,0,154,85,55,0,6,140,215,4
"Pennsylvania","Elk",2012,362,303,54,4,1,0,0,156,58,37,0,0,362,0,0
"Pennsylvania","Erie",2012,366,147,200,16,3,0,0,185,80,54,0,0,132,234,0
"Pennsylvania","Franklin",2012,273,213,59,1,0,0,0,115,67,40,0,0,273,0,0
"Pennsylvania","Greene",2012,259,181,65,13,0,0,0,143,77,42,0,0,259,0,0
"Pennsylvania","Indiana",2012,355,276,63,14,2,0,0,156,77,38,0,0,355,0,0
"Pennsylvania","Lackawanna",2012,366,213,149,4,0,0,0,136,67,45,0,5,169,192,0
"Pennsylvania","Lancaster",2012,366,96,250,19,1,0,0,179,87,60,0,0,87,279,0
"Pennsylvania","Lawrence",2012,366,306,50,9,1,0,0,154,67,34,2,0,315,0,49
"Pennsylvania","Lebanon",2012,366,114,240,12,0,0,0,129,87,57,0,0,98,268,0
"Pennsylvania","Lehigh",2012,362,308,44,9,1,0,0,151,64,34,0,0,336,0,26
"Pennsylvania","Luzerne",2012,366,329,35,2,0,0,0,129,51,33,0,0,348,0,18
"Pennsylvania","Lycoming",2012,348,302,42,4,0,0,0,108,58,33,0,0,343,0,5
"Pennsylvania","Mercer",2012,366,124,217,20,5,0,0,177,87,56,0,0,117,249,0
"Pennsylvania","Monroe",2012,365,229,134,2,0,0,0,108,66,44,0,0,189,176,0
"Pennsylvania","Montgomery",2012,366,178,180,8,0,0,0,126,74,51,0,0,128,238,0
"Pennsylvania","Northampton",2012,366,99,253,13,1,0,0,151,82,57,0,2,68,295,1
"Pennsylvania","Perry",2012,366,318,42,6,0,0,0,126,54,34,0,14,352,0,0
"Pennsylvania","Philadelphia",2012,366,72,266,25,3,0,0,154,91,60,0,2,98,266,0
"Pennsylvania","Somerset",2012,318,273,43,2,0,0,0,140,58,36,0,0,318,0,0
"Pennsylvania","Tioga",2012,345,294,47,4,0,0,0,140,61,36,0,2,343,0,0
"Pennsylvania","Washington",2012,366,97,251,18,0,0,0,143,84,58,0,0,103,262,1
"Pennsylvania","Westmoreland",2012,366,111,240,13,2,0,0,156,77,55,0,0,90,276,0
"Pennsylvania","York",2012,366,120,232,13,1,0,0,166,83,56,0,3,112,251,0
"Puerto Rico","Adjuntas",2012,77,72,5,0,0,0,0,70,48,24,0,0,0,77,0
"Puerto Rico","Bayamon",2012,315,291,24,0,0,0,0,75,43,16,206,0,0,109,0
"Puerto Rico","Catano",2012,364,316,48,0,0,0,0,74,53,35,0,205,63,0,96
"Puerto Rico","Fajardo",2012,335,309,26,0,0,0,0,69,48,21,0,0,0,28,307
"Puerto Rico","Guayama",2012,122,103,19,0,0,0,0,70,54,22,0,0,0,84,38
"Puerto Rico","Guayanilla",2012,77,66,11,0,0,0,0,71,51,23,0,0,0,77,0
"Puerto Rico","Guaynabo",2012,330,273,57,0,0,0,0,83,56,30,0,0,0,81,249
"Puerto Rico","Humacao",2012,109,94,15,0,0,0,0,68,54,21,0,0,0,109,0
"Puerto Rico","Juncos",2012,341,341,0,0,0,0,0,49,29,21,0,0,341,0,0
"Puerto Rico","Mayagnez",2012,115,93,22,0,0,0,0,76,57,27,0,0,0,115,0
"Puerto Rico","Ponce",2012,357,324,33,0,0,0,0,75,50,22,82,0,0,55,220
"Puerto Rico","San Juan",2012,299,281,18,0,0,0,0,74,38,18,233,0,0,66,0
"Rhode Island","Kent",2012,363,286,70,7,0,0,0,140,58,39,0,0,178,185,0
"Rhode Island","Providence",2012,366,193,160,12,1,0,0,166,73,49,0,0,160,206,0
"Rhode Island","Washington",2012,299,231,60,6,2,0,0,179,61,41,0,0,224,75,0
"South Carolina","Abbeville",2012,211,175,35,1,0,0,0,150,58,41,0,0,211,0,0
"South Carolina","Aiken",2012,226,215,11,0,0,0,0,93,47,36,0,0,226,0,0
"South Carolina","Anderson",2012,186,154,27,4,1,0,0,161,61,41,0,0,186,0,0
"South Carolina","Berkeley",2012,205,186,19,0,0,0,0,80,50,35,0,0,205,0,0
"South Carolina","Charleston",2012,366,148,217,1,0,0,0,134,66,52,0,1,23,342,0
"South Carolina","Cherokee",2012,195,127,62,6,0,0,0,122,80,47,0,0,195,0,0
"South Carolina","Chesterfield",2012,261,185,74,1,1,0,0,151,58,43,0,0,152,108,1
"South Carolina","Colleton",2012,325,192,133,0,0,0,0,76,59,46,0,0,121,204,0
"South Carolina","Darlington",2012,242,209,30,3,0,0,0,147,54,39,0,0,242,0,0
"South Carolina","Edgefield",2012,332,182,150,0,0,0,0,82,61,49,0,0,61,271,0
"South Carolina","Florence",2012,110,58,52,0,0,0,0,80,61,49,0,0,0,110,0
"South Carolina","Georgetown",2012,343,343,0,0,0,0,0,47,31,17,0,0,0,0,343
"South Carolina","Greenville",2012,366,170,195,1,0,0,0,112,69,52,5,15,96,225,25
"South Carolina","Lexington",2012,366,147,219,0,0,0,0,92,64,52,0,0,0,335,31
"South Carolina","Oconee",2012,176,147,29,0,0,0,0,97,58,42,0,0,176,0,0
"South Carolina","Pickens",2012,244,190,54,0,0,0,0,100,64,44,0,0,244,0,0
"South Carolina","Richland",2012,366,177,186,3,0,0,0,119,67,51,0,11,116,229,10
"South Carolina","Spartanburg",2012,359,140,219,0,0,0,0,93,66,53,0,0,66,293,0
"South Carolina","York",2012,240,196,41,3,0,0,0,143,71,41,0,0,240,0,0
"South Dakota","Brookings",2012,366,267,98,1,0,0,0,112,64,40,0,0,261,70,35
"South Dakota","Brown",2012,123,86,37,0,0,0,0,80,58,37,0,0,0,117,6
"South Dakota","Codington",2012,357,151,206,0,0,0,0,92,65,52,0,0,0,329,28
"South Dakota","Custer",2012,364,264,97,3,0,0,0,112,67,43,0,0,324,40,0
"South Dakota","Jackson",2012,366,315,51,0,0,0,0,93,54,37,0,0,305,59,2
"South Dakota","Meade",2012,366,307,58,1,0,0,0,105,58,41,0,0,365,0,1
"South Dakota","Minnehaha",2012,366,213,145,7,1,0,0,170,80,46,0,13,216,133,4
"South Dakota","Pennington",2012,366,259,107,0,0,0,0,79,59,38,0,46,0,186,134
"South Dakota","Union",2012,366,152,211,3,0,0,0,111,71,52,0,11,108,238,9
"Tennessee","Anderson",2012,194,136,54,3,1,0,0,161,74,44,0,0,194,0,0
"Tennessee","Blount",2012,366,250,109,7,0,0,0,126,77,44,0,0,346,20,0
"Tennessee","Bradley",2012,238,238,0,0,0,0,0,35,23,12,0,184,0,0,54
"Tennessee","Claiborne",2012,353,314,37,2,0,0,0,129,51,37,0,0,353,0,0
"Tennessee","Davidson",2012,366,120,228,16,2,0,0,169,80,54,0,2,71,293,0
"Tennessee","DeKalb",2012,313,269,39,4,1,0,0,172,58,39,0,0,313,0,0
"Tennessee","Hamilton",2012,285,148,127,8,2,0,0,161,80,50,0,0,198,87,0
"Tennessee","Jefferson",2012,245,152,84,6,2,1,0,206,80,46,0,0,245,0,0
"Tennessee","Knox",2012,265,158,90,14,2,1,0,217,84,46,0,0,222,43,0
"Tennessee","Lawrence",2012,59,31,28,0,0,0,0,69,60,48,0,0,0,59,0
"Tennessee","Loudon",2012,243,171,59,11,2,0,0,177,84,44,0,0,243,0,0
"Tennessee","McMinn",2012,225,225,0,0,0,0,0,44,29,14,0,195,0,0,30
"Tennessee","Meigs",2012,244,166,69,9,0,0,0,140,74,45,0,0,244,0,0
"Tennessee","Montgomery",2012,62,28,34,0,0,0,0,78,65,52,0,0,0,59,3
"Tennessee","Roane",2012,366,54,312,0,0,0,0,90,70,59,0,0,0,365,1
"Tennessee","Rutherford",2012,243,183,56,4,0,0,0,105,84,43,0,0,243,0,0
"Tennessee","Sevier",2012,365,238,122,3,2,0,0,154,80,46,0,0,365,0,0
"Tennessee","Shelby",2012,366,126,210,24,5,1,0,220,90,55,0,0,121,245,0
"Tennessee","Sullivan",2012,366,295,61,9,1,0,0,187,64,38,5,121,240,0,0
"Tennessee","Sumner",2012,245,143,73,27,2,0,0,179,108,48,0,0,245,0,0
"Tennessee","Union",2012,366,355,11,0,0,0,0,71,37,21,0,0,0,0,366
"Tennessee","Williamson",2012,244,185,52,7,0,0,0,136,74,44,0,0,244,0,0
"Tennessee","Wilson",2012,238,166,56,14,2,0,0,187,90,44,0,0,238,0,0
"Texas","Bell",2012,363,290,64,8,1,0,0,154,71,40,0,0,363,0,0
"Texas","Bexar",2012,366,138,212,12,4,0,0,161,80,53,0,0,128,238,0
"Texas","Bowie",2012,59,24,35,0,0,0,0,79,65,54,0,0,0,59,0
"Texas","Brazoria",2012,366,283,62,16,4,1,0,233,84,34,0,3,363,0,0
"Texas","Brewster",2012,365,247,118,0,0,0,0,97,71,45,0,0,298,67,0
"Texas","Cameron",2012,366,173,193,0,0,0,0,87,65,51,0,0,81,276,9
"Texas","Collin",2012,358,256,72,27,3,0,0,159,93,42,0,0,358,0,0
"Texas","Culberson",2012,118,114,3,1,0,0,0,136,43,27,0,0,0,118,0
"Texas","Dallas",2012,366,97,242,21,6,0,0,197,92,57,0,6,109,251,0
"Texas","Denton",2012,366,181,153,29,3,0,0,174,93,51,0,5,219,142,0
"Texas","Ector",2012,366,190,176,0,0,0,0,81,60,49,0,0,0,366,0
"Texas","El Paso",2012,366,67,275,19,2,1,2,659,92,62,0,5,107,240,14
"Texas","Ellis",2012,366,167,188,9,1,1,0,201,74,52,0,1,126,239,0
"Texas","Fayette",2012,365,260,105,0,0,0,0,77,57,39,0,0,0,365,0
"Texas","Galveston",2012,365,236,121,8,0,0,0,150,67,45,0,0,168,193,4
"Texas","Gregg",2012,363,296,62,5,0,0,0,143,67,36,0,5,358,0,0
"Texas","Harris",2012,366,51,280,27,6,2,0,217,97,59,0,6,76,277,7
"Texas","Harrison",2012,366,159,200,7,0,0,0,133,69,52,0,0,119,247,0
"Texas","Hidalgo",2012,366,169,197,0,0,0,0,84,67,51,0,0,69,296,1
"Texas","Hood",2012,348,278,54,16,0,0,0,140,71,39,0,0,348,0,0
"Texas","Hunt",2012,366,302,57,6,1,0,0,174,71,38,0,7,359,0,0
"Texas","Jefferson",2012,366,150,197,16,2,1,0,207,84,52,0,0,130,236,0
"Texas","Johnson",2012,353,283,55,14,0,1,0,203,77,38,0,0,353,0,0
"Texas","Kaufman",2012,360,179,176,4,1,0,0,151,74,51,0,0,148,212,0
"Texas","Kleberg",2012,328,187,141,0,0,0,0,90,64,46,0,0,0,328,0
"Texas","Lubbock",2012,278,166,110,2,0,0,0,113,59,47,0,0,0,278,0
"Texas","Maverick",2012,266,160,106,0,0,0,0,86,62,44,0,0,0,266,0
"Texas","McLennan",2012,366,257,105,3,1,0,0,154,67,43,1,12,231,122,0
"Texas","Montgomery",2012,365,189,164,12,0,0,0,150,66,49,0,3,136,226,0
"Texas","Navarro",2012,366,206,158,1,1,0,0,159,71,48,0,0,156,210,0
"Texas","Nueces",2012,366,213,148,5,0,0,0,147,68,47,0,0,163,203,0
"Texas","Orange",2012,366,221,140,5,0,0,0,147,64,46,0,0,149,217,0
"Texas","Parker",2012,363,287,67,7,2,0,0,166,74,40,0,1,362,0,0
"Texas","Polk",2012,281,246,34,1,0,0,0,119,51,37,0,0,281,0,0
"Texas","Potter",2012,362,286,76,0,0,0,0,73,54,36,0,0,0,362,0
"Texas","Randall",2012,349,226,110,13,0,0,0,136,84,45,0,0,349,0,0
"Texas","Rockwall",2012,365,289,64,10,1,1,0,204,74,39,0,0,365,0,0
"Texas","Smith",2012,365,286,72,7,0,0,0,147,71,40,0,2,363,0,0
"Texas","Tarrant",2012,366,114,209,35,6,2,0,205,105,55,0,8,143,215,0
"Texas","Travis",2012,366,178,180,6,2,0,0,172,77,51,0,1,145,220,0
"Texas","Victoria",2012,348,319,29,0,0,0,0,100,49,31,0,0,348,0,0
"Texas","Webb",2012,346,155,190,1,0,0,0,103,66,52,0,0,33,308,5
"Texas","Wichita",2012,335,261,74,0,0,0,0,75,55,38,0,0,0,335,0
"Utah","Box Elder",2012,366,212,140,14,0,0,0,126,85,48,0,0,276,90,0
"Utah","Cache",2012,366,173,186,7,0,0,0,116,74,51,0,18,168,180,0
"Utah","Carbon",2012,365,231,126,8,0,0,0,119,84,45,0,8,357,0,0
"Utah","Daggett",2012,189,82,107,0,0,0,0,93,74,51,0,0,189,0,0
"Utah","Davis",2012,366,288,78,0,0,0,0,100,64,41,0,133,178,54,1
"Utah","Duchesne",2012,366,206,151,9,0,0,0,146,80,48,0,1,329,35,1
"Utah","Garfield",2012,366,307,57,2,0,0,0,112,61,42,0,0,364,2,0
"Utah","Salt Lake",2012,366,151,198,16,1,0,0,151,90,54,0,29,191,139,7
"Utah","San Juan",2012,365,238,122,5,0,0,0,129,77,46,0,0,365,0,0
"Utah","Tooele",2012,366,225,134,6,1,0,0,169,71,46,0,0,132,234,0
"Utah","Uintah",2012,366,157,193,15,1,0,0,167,90,54,0,8,290,64,4
"Utah","Utah",2012,366,142,212,11,1,0,0,156,87,54,0,39,194,129,4
"Utah","Washington",2012,366,228,126,12,0,0,0,133,80,47,0,0,323,43,0
"Utah","Wayne",2012,120,115,5,0,0,0,0,61,32,14,0,0,0,120,0
"Utah","Weber",2012,366,139,205,21,1,0,0,167,90,54,0,16,173,175,2
"Vermont","Bennington",2012,366,286,79,1,0,0,0,108,56,39,0,0,185,181,0
"Vermont","Chittenden",2012,366,307,59,0,0,0,0,100,56,37,1,13,290,62,0
"Vermont","Rutland",2012,366,190,172,4,0,0,0,108,70,49,2,15,0,349,0
"Vermont","Windham",2012,113,105,8,0,0,0,0,62,44,16,0,0,0,113,0
"Virgin Islands","St Croix",2012,36,27,9,0,0,0,0,59,56,19,0,0,0,36,0
"Virgin Islands","St John",2012,119,83,36,0,0,0,0,98,65,27,0,0,0,119,0
"Virginia","Albemarle",2012,366,242,122,2,0,0,0,119,61,44,0,0,123,243,0
"Virginia","Alexandria City",2012,366,297,54,11,4,0,0,182,71,35,1,182,180,2,1
"Virginia","Arlington",2012,366,260,88,15,3,0,0,172,77,39,0,120,171,75,0
"Virginia","Bristol City",2012,122,68,54,0,0,0,0,72,59,47,0,0,0,122,0
"Virginia","Caroline",2012,213,160,43,10,0,0,0,133,77,43,0,0,213,0,0
"Virginia","Carroll",2012,61,61,0,0,0,0,0,26,17,9,0,0,0,0,61
"Virginia","Charles",2012,366,302,56,7,1,0,0,174,58,37,0,124,173,69,0
"Virginia","Chesterfield",2012,259,182,71,6,0,0,0,133,64,44,0,0,178,81,0
"Virginia","Culpeper",2012,54,54,0,0,0,0,0,30,20,13,0,0,0,0,54
"Virginia","Fairfax",2012,364,190,153,18,2,1,0,201,84,49,0,0,150,214,0
"Virginia","Fauquier",2012,200,182,18,0,0,0,0,93,50,38,0,0,200,0,0
"Virginia","Frederick",2012,361,180,178,3,0,0,0,119,69,51,0,0,111,250,0
"Virginia","Fredericksburg City",2012,60,60,0,0,0,0,0,31,21,13,0,0,0,0,60
"Virginia","Giles",2012,342,280,60,2,0,0,0,115,58,41,0,0,342,0,0
"Virginia","Hampton City",2012,366,229,131,5,1,0,0,190,64,45,4,4,137,221,0
